ts_vente,isbn,quantite,prix_unitaire,email_client,canal
1764178140,9781559348263,1,18.91,camille.lefebvre90@example.org,boutique
1758040080,9798790221941,1,17.34,arthur.roux33@example.org,marketplace
1757693040,9781449486792,1,6.14,jules.morel99@example.org,en ligne
1768578060,9780517082461,1,30.85,arthur.simon36@example.org,en ligne
1781514000,9780718188740,1,12.0,gabriel.martin54@example.org,STORE
1764517800,9780143432821,1,28.45,hugo.dubois14@example.org,STORE
1782373140,9781976016301,1,35.28,lea.bertrand58@example.org,magasin
1774521120,9780061285752,2,23.74,nathan.leroy66@example.org,marketplace
1778066400,9780140256352,1,26.83,camille.david76@example.org,STORE
1759395000,9781685450984,2,21.62,theo.michel27@example.org,boutique
1760018280,9788427911758,1,29.04,theo.fournier1@example.org,STORE
1773756000,9798627159133,3,13.24,gabriel.fournier53@example.org,Magasin
1773130140,9783442245666,1,16.28,arthur.bernard75@example.org,online
1781866260,9780330471138,1,34.24,jules.michel77@example.org,STORE
1753610760,9780156724005,1,5.17,camille.dubois85@example.org,Magasin
1758385440,9798450814261,1,30.13,theo.martin54@example.org,STORE
1767698460,9791000000269,2,22.14,zoe.bernard16@example.org,boutique
1762279260,9791000000899,3,20.21,hugo.michel93@example.org,magasin
1779982620,9781932796575,2,39.46,jules.martin6@example.org,magasin
1778257320,9791000000019,3,37.27,arthur.laurent80@example.org,en ligne
1760344320,9798561631788,1,5.53,zoe.lefebvre26@example.org,Magasin
1756314960,9791000000909,1,38.02,louis.michel78@example.org,en ligne
1759073220,9780785744580,1,14.12,theo.bertrand83@example.org,Magasin
1776011280,9780373110926,1,22.57,chloe.roux65@example.org,STORE
1772123100,9780263758993,1,8.18,chloe.david83@example.org,magasin
1782052620,9781950508914,2,29.38,ines.david31@example.org,magasin
1778864940,9781616960926,1,37.74,camille.laurent65@example.org,place de marché
1775119500,9780416225907,1,6.39,manon.bernard17@example.org,web
1769684640,9780061728419,2,24.18,hugo.dubois9@example.org,STORE
1782133080,9788501110008,1,27.89,gabriel.fournier81@example.org,online
1755016980,9789500417563,1,24.14,arthur.morel1@example.org,en ligne
1754825220,9780061557064,1,8.78,gabriel.roux44@example.org,en ligne
1757318820,9781419772955,1,7.99,nathan.david18@example.org,STORE
1762434660,9780263121407,1,27.84,jules.lefebvre69@example.org,site
1771841640,9781594131523,1,24.95,hugo.roux22@example.org,boutique
1757754240,9780800854539,1,38.74,emma.bernard45@example.org,boutique
1781717400,9782075094450,1,35.51,zoe.bertrand91@example.org,magasin
1756907160,9791000000039,2,16.22,lea.lefebvre58@example.org,magasin
1753199700,9788420683324,1,25.53,zoe.bertrand64@example.org,boutique
1760943000,9780396080176,1,21.48,nathan.fournier38@example.org,Magasin
1760352300,,0,37.74,manon.morel36@example.org,STORE
1769340900,9781718104273,1,38.33,chloe.bernard96@example.org,STORE
1760541840,9780312856830,1,26.09,louis.roux78@example.org,boutique
1761376380,9782221125779,1,21.92,jules.fournier6@example.org,magasin
1770279000,9788447368990,1,33.92,jade.moreau50@example.org,STORE
1774609140,9781718104273,1,6.74,arthur.morel27@example.org,STORE
1759558320,9785553671754,1,14.31,camille.simon64@example.org,boutique
1769415540,9782843623103,1,6.57,gabriel.dubois88@example.org,STORE
1770915600,9780307815651,1,37.51,arthur.martin75@example.org,site
1765121820,9780590411011,1,23.5,manon.simon70@example.org,marketplace
1781598480,9780898451429,1,14.72,jade.morel85@example.org,magasin
1759657680,9780241573754,1,35.85,zoe.dubois51@example.org,web
1773685560,9780449024959,1,37.29,lucas.moreau98@example.org,boutique
1782039300,9789795533412,1,33.81,lucas.morel87@example.org,site
1765822500,9780821778555,1,25.11,lucas.leroy75@example.org,boutique
1772442840,9781119621508,1,31.35,gabriel.michel39@example.org,site
1775457300,9780224618144,3,15.92,lucas.bernard69@example.org,STORE
1761466920,9789643114190,2,14.42,chloe.laurent45@example.org,web
1774535280,9789189298323,1,8.39,gabriel.fournier16@example.org,magasin
1754827800,9788475842318,3,17.55,zoe.bertrand73@example.org,place de marché
1759474560,9780061365515,3,31.05,manon.bernard32@example.org,web
1769605380,9780099558781,3,22.49,chloe.michel41@example.org,magasin
1769607540,9788173043727,2,17.15,gabriel.martin29@example.org,en ligne
1756724580,9780061097317,1,24.89,jade.morel34@example.org,magasin
1768833540,9780263121407,1,28.03,zoe.martin62@example.org,Magasin
1777623780,9780062225719,1,10.59,jules.moreau17@example.org,MP
1780241460,9780071614146,1,21.63,louis.bernard53@example.org,online
1754238900,9791000000289,1,36.45,gabriel.michel90@example.org,Magasin
1772297700,9781478312932,1,12.11,arthur.roux63@example.org,magasin
1752392160,9781617807558,3,10.15,arthur.bernard86@example.org,STORE
1760943600,9781544739366,1,5.92,arthur.david25@example.org,Magasin
1767969600,9788374801171,1,31.7,louis.martin70@example.org,Magasin
1759216920,9788494945786,1,36.95,theo.fournier10@example.org,Magasin
1763307300,9780823022748,1,37.78,louis.laurent70@example.org,web
1779353880,9789871144686,1,26.75,theo.david65@example.org,Magasin
1756281540,9781083144430,1,4.96,chloe.bernard39@example.org,online
1765044300,9780465067091,1,30.89,camille.morel49@example.org,magasin
1772181780,9781305639614,1,22.71,jade.morel55@example.org,place de marché
1756296000,9788170554240,2,36.58,manon.roux79@example.org,STORE
1764334200,9780030314810,1,17.5,gabriel.simon88@example.org,STORE
1751537220,9780061728419,1,25.28,louis.moreau26@example.org,boutique
1769885700,9791000000279,2,8.84,hugo.bertrand81@example.org,magasin
1761301380,9781101192740,2,26.88,emma.leroy44@example.org,magasin
1755084900,,2,26.28,arthur.bertrand6@example.org,Magasin
1767111600,9789024512799,1,34.97,jade.dubois15@example.org,Magasin
1753010580,9780373114306,1,37.25,lea.moreau95@example.org,marketplace
1754846820,9788435034821,2,33.97,louis.david59@example.org,en ligne
1779952800,9791000000869,1,21.92,manon.morel47@example.org,Magasin
1778850000,9780821775370,1,23.4,louis.david8@example.org,STORE
1759304340,9780385142519,2,15.74,ines.morel2@example.org,boutique
1770395700,9781409413615,1,6.07,hugo.moreau45@example.org,en ligne
1779002940,9781410498700,1,9.18,louis.bertrand45@example.org,boutique
1779703140,9780307291813,2,15.47,emma.bertrand71@example.org,boutique
1755355440,9780749459116,1,14.17,emma.martin85@example.org,online
1779863820,9781512157055,1,30.95,lucas.michel29@example.org,boutique
1774461060,9789189298323,1,31.91,lucas.bertrand81@example.org,Magasin
1779792300,9780765316974,1,11.73,louis.dubois74@example.org,marketplace
1780735860,9791000000469,1,15.45,chloe.dubois71@example.org,boutique
1782232380,9781512157055,1,31.52,jules.michel73@example.org,STORE
1769330460,9791000000859,1,20.82,lea.david28@example.org,Magasin
1782805680,9780349440187,2,30.63,louis.bertrand72@example.org,boutique
1777376160,9780263778809,1,10.23,jade.roux57@example.org,magasin
1778139720,9789584275097,1,15.76,theo.fournier12@example.org,boutique
1774089840,9780547524009,1,6.89,hugo.martin5@example.org,magasin
1766081460,9780373106233,1,30.34,nathan.bernard33@example.org,STORE
1764599040,9781322110233,2,30.04,emma.laurent74@example.org,en ligne
1766225340,9798671330687,1,11.34,lucas.fournier40@example.org,Magasin
1776274800,9782266208178,1,33.33,zoe.simon56@example.org,STORE
1756662360,9780007354733,2,24.47,lea.morel23@example.org,en ligne
1776856680,9780224008884,1,5.99,emma.lefebvre18@example.org,en ligne
1778510220,9791000000849,3,32.02,arthur.simon4@example.org,web
1781089740,9780451168283,1,24.1,zoe.laurent45@example.org,STORE
1782282480,9781976709135,1,38.3,lucas.lefebvre61@example.org,online
1775815680,9788440220677,0,10.45,jade.lefebvre27@example.org,web
1757832120,9780460116947,1,19.79,chloe.lefebvre22@example.org,site
1765295640,9780849202476,2,31.98,lucas.fournier79@example.org,magasin
1772131740,9791000000719,1,31.54,emma.lefebvre30@example.org,boutique
1766330700,9781451686296,1,15.34,nathan.lefebvre18@example.org,site
1774458060,9791000000349,1,22.99,hugo.bertrand57@example.org,web
1757160900,9780671827038,1,39.59,manon.bertrand19@example.org,magasin
1756622160,9780658006340,0,38.22,hugo.martin21@example.org,MP
1751898420,9791000000589,1,39.42,emma.moreau19@example.org,STORE
1779605940,9780793546534,1,13.62,jules.simon13@example.org,web
1771181340,9780466208349,1,23.76,zoe.martin46@example.org,en ligne
1774715820,9781538500484,1,21.08,louis.fournier43@example.org,boutique
1780055580,9780575079090,1,26.3,jules.roux90@example.org,web
1759991220,9780343038007,3,30.35,lea.simon27@example.org,web
1759403160,9780736423298,2,13.12,jules.bernard65@example.org,Magasin
1767964260,9780061365515,1,14.65,jade.martin76@example.org,site
1770830880,9780060291693,1,38.04,hugo.david71@example.org,STORE
1754067060,9781597223072,1,33.59,louis.lefebvre34@example.org,boutique
1753686060,9780343038007,2,12.61,louis.morel79@example.org,STORE
1761310080,9781466864580,1,7.32,zoe.david31@example.org,online
1761132480,9789583004506,2,16.49,zoe.dubois84@example.org,MP
1760359080,9781071068403,1,17.83,camille.michel25@example.org,STORE
1779091920,9788417347970,1,32.24,zoe.david2@example.org,boutique
1755798840,9791000000019,1,16.21,nathan.martin42@example.org,boutique
1755967500,9788934977841,0,38.19,emma.roux53@example.org,STORE
1758276000,9798454025748,2,38.23,gabriel.laurent95@example.org,STORE
1759928640,9781850890362,1,22.89,louis.roux13@example.org,Magasin
1769084940,9791000000169,1,17.89,ines.fournier28@example.org,online
1754495760,9780373104383,1,22.88,manon.leroy58@example.org,online
1772100240,9781591026907,1,5.57,jules.david75@example.org,boutique
1780238460,9780706968019,2,4.88,zoe.david51@example.org,marketplace
1772636580,9782207256343,1,25.87,gabriel.dubois71@example.org,STORE
1782142500,9786020332116,3,39.7,lea.simon70@example.org,boutique
1778762820,9781101137833,1,4.9,gabriel.michel60@example.org,en ligne
1753084500,9780807217696,1,37.53,hugo.moreau63@example.org,MP
1771235220,9780008115456,1,27.14,chloe.bernard91@example.org,STORE
1778590200,9781405224031,1,15.98,theo.david67@example.org,en ligne
1774342320,9788324592265,1,21.18,hugo.david24@example.org,STORE
1765008480,,1,32.84,emma.moreau33@example.org,magasin
1757847540,9789719201847,1,39.19,nathan.bernard74@example.org,online
1773509460,9791000000929,2,11.1,nathan.bernard31@example.org,online
1770276720,9780321793102,1,20.51,louis.martin49@example.org,Magasin
1771919220,9788432217456,1,24.39,emma.leroy99@example.org,site
1768913820,9791000000839,1,27.4,theo.roux3@example.org,magasin
1752594300,9791000000209,2,36.63,camille.bernard23@example.org,magasin
1776268500,9781725530911,2,26.88,theo.michel96@example.org,marketplace
1758809880,9781976087097,1,33.89,ines.roux74@example.org,boutique
1764833040,9781476878584,3,12.55,louis.morel10@example.org,web
1760542260,9780343038007,1,28.36,jules.michel90@example.org,STORE
1753889400,9782221129289,1,16.06,chloe.roux29@example.org,en ligne
1761843360,9780575038479,1,25.85,emma.bertrand6@example.org,magasin
1759658340,9780701219116,1,32.68,theo.dubois22@example.org,STORE
1755502620,9780736628174,1,10.28,theo.moreau17@example.org,en ligne
1768287960,9788324592265,1,24.83,theo.michel90@example.org,place de marché
1767285960,9783453186880,1,25.43,camille.moreau25@example.org,Magasin
1763721780,9780525537113,1,27.06,arthur.laurent32@example.org,en ligne
1772552160,9781685450984,1,27.01,emma.lefebvre27@example.org,boutique
1777131300,9780070165694,1,17.93,manon.fournier31@example.org,boutique
1770040080,9798596021639,2,9.94,zoe.bertrand2@example.org,STORE
1772270040,9780142413401,1,16.89,theo.moreau25@example.org,online
1762452960,9789020554113,1,20.48,jules.roux57@example.org,place de marché
1769538480,9780130853660,1,37.55,nathan.david54@example.org,STORE
1780313340,9788416029808,2,21.69,hugo.lefebvre41@example.org,magasin
1772381640,9780143566526,1,15.34,emma.simon16@example.org,site
1755268200,9780263778809,1,22.31,arthur.leroy57@example.org,site
1768759620,9781417727582,2,21.38,arthur.fournier59@example.org,STORE
1754815080,9798532977518,1,37.61,zoe.roux62@example.org,site
1768154640,9780263758993,1,25.59,lucas.simon11@example.org,STORE
1753973940,9780321623539,2,9.85,emma.michel20@example.org,en ligne
1762022280,9788074770814,1,19.04,jade.leroy87@example.org,magasin
1778859720,9781597223072,1,29.03,lucas.simon35@example.org,STORE
1756295220,9783453161818,2,31.68,ines.morel75@example.org,en ligne
1776682620,9783453089228,3,9.87,lucas.lefebvre3@example.org,STORE
1764833940,9780575085688,3,29.47,lucas.michel57@example.org,web
1751472480,9781984819574,1,14.26,theo.moreau94@example.org,Magasin
1764615000,9791000000909,1,12.5,theo.morel62@example.org,site
1773644940,9791000000149,1,36.65,gabriel.leroy71@example.org,web
1781003340,9791000000659,2,14.08,nathan.michel75@example.org,Magasin
1767541920,9788447368990,2,18.55,emma.leroy76@example.org,STORE
1768928760,9780061734526,1,12.15,lea.morel68@example.org,Magasin
1769265000,9780816137152,1,33.01,jules.roux27@example.org,Magasin
1768210020,9781399633871,1,20.67,jules.david82@example.org,site
1781869920,9781982127794,2,26.37,jules.dubois7@example.org,magasin
1763642640,9781974932573,1,33.66,gabriel.dubois37@example.org,MP
1764919140,9783552044319,0,5.45,jules.moreau60@example.org,web
1764760140,9780881039108,1,9.82,theo.moreau7@example.org,en ligne
1777288200,9781399633871,3,27.8,camille.simon83@example.org,magasin
1760265300,9791000000539,1,18.61,louis.david65@example.org,STORE
1776937800,9791000000259,1,16.41,jade.laurent23@example.org,boutique
1780928580,9781402593833,1,35.43,lucas.roux60@example.org,magasin
1780407240,9780224617253,1,24.76,jules.fournier36@example.org,MP
1764596400,9780063429147,2,6.05,lea.simon67@example.org,STORE
1774455540,9780786189694,1,17.7,lea.dubois99@example.org,magasin
1780503120,9780374524524,1,21.04,ines.morel97@example.org,site
1763572860,9780970373908,1,24.55,jules.morel52@example.org,en ligne
1759764120,9780466208349,1,10.65,ines.bernard43@example.org,en ligne
1771950060,9780062225719,1,22.92,gabriel.lefebvre60@example.org,magasin
1753272060,9781408839966,1,11.16,jade.leroy20@example.org,online
1754043480,9789994910458,2,32.29,zoe.martin64@example.org,STORE
1753689420,9781950508914,3,9.2,lea.bertrand64@example.org,Magasin
1752819600,9788835161189,1,33.79,emma.lefebvre59@example.org,Magasin
1779544800,9788845212178,1,30.06,nathan.bernard22@example.org,STORE
1778400360,9780263121407,2,34.08,jade.morel86@example.org,site
1762180500,9788445007037,1,25.62,ines.lefebvre3@example.org,en ligne
1774183920,9781690319849,1,19.5,emma.moreau10@example.org,Magasin
1762703220,9780345461629,1,8.83,gabriel.moreau99@example.org,en ligne
1754829960,9781322110233,1,28.14,zoe.simon88@example.org,Magasin
1775049360,9781617807558,3,37.6,lea.dubois37@example.org,magasin
1781105520,9791000000459,1,9.92,jade.leroy18@example.org,STORE
1772194680,9781094048994,1,18.58,jade.bertrand9@example.org,STORE
1780394040,9780879015497,2,16.1,lucas.lefebvre29@example.org,magasin
1772302260,9788374805568,1,39.59,emma.laurent67@example.org,boutique
1759852860,9791000000239,1,7.37,theo.simon3@example.org,Magasin
1761643860,9782207256343,1,39.78,ines.michel76@example.org,boutique
1751876580,9781101192740,1,38.55,ines.roux72@example.org,MP
1762945860,9780155826083,1,36.16,camille.bertrand65@example.org,place de marché
1780738080,9780449908587,3,9.96,louis.laurent66@example.org,online
1759736580,9780263137958,1,35.44,louis.simon77@example.org,STORE
1755069300,9780071772204,3,14.27,jules.michel67@example.org,en ligne
1753599960,9781532913686,2,4.67,arthur.roux37@example.org,online
1755514680,9781559348263,1,38.22,emma.martin85@example.org,site
1756126500,9780594091400,1,36.61,emma.fournier67@example.org,boutique
1753459800,9781119675655,1,30.66,manon.bernard77@example.org,site
1761565740,9781428811195,0,33.27,zoe.martin95@example.org,online
1753022340,9791000000829,1,9.5,nathan.martin43@example.org,online
1758451380,9780804168441,1,26.99,arthur.bertrand45@example.org,boutique
1762424940,9780945353874,1,20.09,chloe.simon80@example.org,STORE
1756993260,9783453089228,1,36.81,nathan.fournier17@example.org,magasin
1769325840,9781177541923,2,29.29,ines.martin75@example.org,magasin
1755931080,9780070165694,1,4.63,theo.lefebvre11@example.org,Magasin
1763640360,9781957635002,1,8.29,hugo.michel13@example.org,boutique
1764960060,9780307568083,1,19.56,camille.bernard24@example.org,online
1774605780,9780679432531,1,25.67,nathan.lefebvre55@example.org,site
1781595840,9788374801171,1,9.14,jade.moreau89@example.org,STORE
1775662020,9798705893843,1,37.33,lucas.simon21@example.org,site
1769100720,9780825616495,2,39.84,gabriel.roux56@example.org,Magasin
1774867860,9781547236091,1,12.66,zoe.leroy17@example.org,en ligne
1759836240,9780141384641,1,31.91,jules.bernard61@example.org,magasin
1769071080,979821701436X,1,13.32,lea.michel7@example.org,Magasin
1757579820,9781439580721,1,11.13,manon.moreau29@example.org,Magasin
1776509700,9791000000589,3,19.36,gabriel.leroy22@example.org,MP
1762592160,9780451493835,1,9.43,theo.michel24@example.org,en ligne
1777124580,9788481096156,1,24.51,gabriel.dubois8@example.org,en ligne
1766165220,9780380813018,1,9.46,emma.moreau50@example.org,site
1766216160,9791000000809,1,35.71,lea.roux78@example.org,Magasin
1780126260,9780316479264,3,29.54,camille.dubois72@example.org,Magasin
1775547180,9780061002878,2,25.22,louis.leroy91@example.org,boutique
1755942660,9780800712136,1,39.44,zoe.roux79@example.org,magasin
1754055480,9781101138052,1,29.82,chloe.moreau46@example.org,magasin
1764604920,9780697034342,1,14.95,jade.leroy40@example.org,Magasin
1777992180,9788804507727,1,8.17,hugo.david85@example.org,STORE
1769784840,9789367901229,1,21.83,manon.morel1@example.org,STORE
1762434120,9780451168283,1,27.05,lea.moreau30@example.org,boutique
1763885820,9791000000769,1,27.25,gabriel.laurent69@example.org,Magasin
1779983160,9791000000849,1,11.14,lucas.bertrand62@example.org,boutique
1760375640,9780061857171,1,38.7,jade.martin39@example.org,online
1753512240,9781473888357,1,25.88,jules.bernard98@example.org,STORE
1765300980,9780263095760,1,30.33,louis.michel31@example.org,STORE
1766048220,9781539170389,2,7.4,hugo.michel32@example.org,boutique
1777878600,9781935682028,3,26.73,manon.bertrand43@example.org,MP
1777133220,9780061744303,2,28.91,lea.fournier38@example.org,boutique
1762845360,9781335468437,1,18.69,arthur.bernard28@example.org,boutique
1756315560,9791000000369,1,38.64,arthur.bernard11@example.org,STORE
1751985840,9780958854344,1,6.26,gabriel.david11@example.org,boutique
1756370340,9780008305703,1,25.07,zoe.laurent54@example.org,Magasin
1761813300,,1,17.94,emma.bertrand97@example.org,web
1770220980,9781483928197,1,24.86,jade.moreau27@example.org,boutique
1753016280,9780263778809,3,16.8,emma.dubois72@example.org,boutique
1751564460,9780072466652,1,14.04,hugo.laurent68@example.org,site
1777121760,9780061285752,1,27.47,gabriel.fournier12@example.org,Magasin
1775733660,9781786540249,1,7.36,jules.bertrand71@example.org,web
1752478980,9798855127560,2,4.94,louis.david59@example.org,boutique
1770284160,9780193151468,3,27.73,jade.simon53@example.org,online
1769171700,9798893310856,1,31.82,louis.martin76@example.org,en ligne
1758117300,9789132428876,1,35.94,camille.david39@example.org,STORE
1765549200,9780679729525,2,17.98,jules.bernard90@example.org,Magasin
1781016780,9789144023649,2,36.45,lucas.leroy39@example.org,site
1767172320,9781442486126,2,37.84,lea.laurent38@example.org,magasin
1768130520,9780061492570,1,17.06,zoe.moreau83@example.org,STORE
1773912660,9791000000739,2,4.92,jules.leroy27@example.org,web
1782752040,9780063429147,2,33.72,jules.martin77@example.org,magasin
1762676760,9789022591932,1,38.69,theo.moreau89@example.org,marketplace
1751541720,9780156724005,1,38.92,zoe.laurent91@example.org,STORE
1780660800,9781982127794,1,8.86,zoe.david38@example.org,magasin
1779808020,9780062073747,3,11.23,lucas.roux59@example.org,boutique
1753974000,9788427911758,2,18.99,theo.michel38@example.org,boutique
1756105080,9780812992182,1,25.49,arthur.laurent24@example.org,Magasin
1752575760,9791000000149,1,22.63,zoe.bertrand21@example.org,web
1773507720,9791000000469,2,16.24,zoe.roux66@example.org,site
1770554280,9781439580721,1,9.71,lucas.moreau5@example.org,marketplace
1775748420,9780881035254,1,28.87,chloe.martin33@example.org,magasin
1751639460,9780843940008,1,11.98,lucas.fournier83@example.org,MP
1773412680,9780718188740,1,10.96,arthur.michel10@example.org,boutique
1775319060,9780091203207,1,15.53,lucas.moreau84@example.org,web
1758814020,9791000000319,1,19.83,camille.bertrand72@example.org,Magasin
1773246180,9789711024154,0,11.55,lucas.roux35@example.org,STORE
1762001700,9791000000999,1,22.25,lucas.moreau45@example.org,Magasin
1770208320,9781338611991,3,38.77,gabriel.simon20@example.org,Magasin
1777736460,9780131272866,1,17.11,jules.morel7@example.org,magasin
1782644820,9781857157246,1,33.26,jade.fournier55@example.org,online
1756821720,9789794130834,1,26.81,camille.david96@example.org,online
1767443640,9780142413401,1,32.72,zoe.lefebvre83@example.org,online
1776149340,9780007493579,2,32.69,camille.dubois58@example.org,boutique
1755503220,9788828350453,1,31.59,ines.bernard18@example.org,en ligne
1766393340,9780451525918,1,9.43,lucas.dubois32@example.org,STORE
1753458120,9780679432531,2,7.49,jules.michel37@example.org,marketplace
1770221520,9786055943370,2,20.05,theo.laurent59@example.org,online
1777635300,9789132428876,1,37.24,jules.fournier45@example.org,magasin
1776062700,9783458080664,1,35.17,jade.roux97@example.org,boutique
1755789120,9780860099697,1,31.34,zoe.bernard4@example.org,Magasin
1776765240,9783458080664,2,20.36,hugo.leroy91@example.org,magasin
1760021520,9780593642009,1,20.91,nathan.bertrand61@example.org,STORE
1772206080,9783257208634,1,36.33,camille.david26@example.org,site
1765121700,9781442472426,1,25.26,zoe.morel79@example.org,site
1769713140,9780747263463,3,7.79,lea.moreau62@example.org,marketplace
1781347380,9791000000909,2,8.81,camille.bertrand57@example.org,boutique
1766732880,9782221073841,1,21.96,manon.simon91@example.org,site
1782467760,9781591846918,1,36.06,chloe.david65@example.org,boutique
1778512860,9783442457472,1,38.68,zoe.leroy84@example.org,STORE
1768499700,9789353445416,1,28.64,camille.leroy56@example.org,STORE
1756884360,9788324592265,1,24.9,jade.lefebvre22@example.org,boutique
1768412640,9783442245666,1,29.02,nathan.lefebvre62@example.org,magasin
1781351760,9780756992248,1,11.8,gabriel.laurent15@example.org,magasin
1781614740,9798688109153,1,21.17,zoe.roux74@example.org,boutique
1769164740,9780736614818,1,21.72,gabriel.morel32@example.org,boutique
1777735740,9783608938296,1,26.78,lucas.morel45@example.org,magasin
1761202500,9780385094436,1,26.91,arthur.moreau11@example.org,en ligne
1756989120,9780679729525,2,23.47,lucas.roux1@example.org,en ligne
1769264880,9781521105948,1,37.71,nathan.bertrand42@example.org,site
1760689320,9789144023649,0,29.34,ines.bernard87@example.org,web
1766306160,9780224618144,1,39.79,chloe.morel1@example.org,site
1778825700,9780606011938,2,32.29,ines.roux86@example.org,online
1762950360,9791000000879,1,11.96,hugo.martin92@example.org,Magasin
1764433860,9780849202476,1,21.81,emma.moreau76@example.org,magasin
1782631140,9791000000379,1,38.65,arthur.roux50@example.org,place de marché
1774015980,9780070165694,1,32.2,manon.moreau64@example.org,boutique
1779623700,9791000000869,1,11.99,zoe.simon17@example.org,boutique
1767527880,9788804686521,2,13.06,zoe.bernard3@example.org,online
1766480400,9780747263463,1,7.16,chloe.david86@example.org,magasin
1757574900,9780141378893,1,24.89,hugo.simon27@example.org,magasin
1771485060,9780060513061,2,33.61,nathan.leroy60@example.org,marketplace
1760021760,9788374805568,1,33.3,arthur.fournier66@example.org,STORE
1776414900,9781250030962,2,31.07,theo.bernard28@example.org,STORE
1782818040,9798893311020,1,36.75,gabriel.david77@example.org,boutique
1776238080,9780143566526,2,34.02,hugo.lefebvre7@example.org,marketplace
1772958540,9780143469131,3,34.17,lea.martin29@example.org,boutique
1760882040,9788492412402,1,10.05,zoe.roux60@example.org,en ligne
1766310840,9781408839966,1,38.99,gabriel.david78@example.org,online
1781604720,9781495096105,1,15.25,louis.moreau63@example.org,MP
1771161420,9780671827038,1,13.32,hugo.martin55@example.org,Magasin
1757574180,9782843623103,1,21.78,gabriel.leroy73@example.org,STORE
1761202380,9780061762604,1,31.45,gabriel.bertrand91@example.org,en ligne
1767092280,9781593157135,1,34.15,emma.lefebvre32@example.org,en ligne
1780940160,9780679803072,1,18.57,manon.roux67@example.org,Magasin
1755615600,9780471119463,1,31.38,louis.bertrand80@example.org,online
1779615960,9780307815651,1,15.52,lucas.roux8@example.org,STORE
1756137240,9791000000119,1,36.18,lucas.michel31@example.org,boutique
1782145920,9780590928861,1,35.18,lucas.david66@example.org,web
1757592480,9780062111234,1,-9.57,chloe.leroy15@example.org,en ligne
1780758900,9780810918849,2,13.35,jules.roux69@example.org,Magasin
1761395520,9798855127560,1,32.17,ines.michel90@example.org,magasin
1761991320,9780374524524,2,22.29,hugo.michel44@example.org,STORE
1782323160,9785389061606,1,21.15,lea.bertrand85@example.org,Magasin
1773839820,9780373114108,1,39.33,zoe.laurent93@example.org,STORE
1773330600,9780879015497,0,19.76,nathan.laurent77@example.org,web
1763815560,9780070078727,1,24.29,lea.martin11@example.org,boutique
1753460820,9780007164943,2,30.83,lea.martin57@example.org,Magasin
1762072560,9791000000529,1,26.0,emma.martin43@example.org,site
1777884360,9781617807558,1,11.03,louis.bernard23@example.org,STORE
1766746380,9780061285752,1,35.85,emma.morel76@example.org,magasin
1766158440,9791000000979,1,27.55,hugo.leroy68@example.org,web
1766226120,9798352831533,1,32.18,arthur.leroy54@example.org,Magasin
1782826500,9780061762604,2,10.14,hugo.fournier46@example.org,online
1753788840,9780224008884,1,28.03,chloe.simon19@example.org,STORE
1755536880,9780613135818,1,20.67,lucas.dubois90@example.org,web
1765377420,9780451493835,1,8.46,nathan.michel41@example.org,site
1777809540,9780393419610,2,6.41,lucas.bernard45@example.org,boutique
1752764520,9788435034821,1,29.16,manon.martin94@example.org,magasin
1777623600,9791000000509,2,27.16,zoe.michel35@example.org,boutique
1765377720,9780307567291,3,19.12,lea.roux20@example.org,boutique
1771437120,9780345913722,2,9.85,nathan.bertrand86@example.org,web
1766680080,9781417701155,1,5.39,arthur.michel13@example.org,web
1757062260,9781561037629,1,19.71,lucas.morel29@example.org,Magasin
1755949320,9781857987386,2,7.46,emma.moreau60@example.org,place de marché
1755364440,9780062225719,1,23.0,emma.dubois98@example.org,boutique
1766216700,9780706968019,1,13.83,theo.morel35@example.org,site
1764154860,9782266208178,1,23.32,louis.bertrand68@example.org,web
1766768820,9780316389716,2,33.51,lea.simon70@example.org,boutique
1751725800,9789022591932,1,35.59,lucas.dubois67@example.org,STORE
1759049820,9788492412402,1,19.39,hugo.bertrand28@example.org,boutique
1754675880,9780070165694,2,21.54,lea.fournier10@example.org,Magasin
