sale_date,isbn,qty,unit_price,customer_email,channel
01/17/2026,9791000000089,1,22.0,chloe.bertrand28@example.org,magasin
06/14/2026,9780062273208,1,20.68,nathan.david39@example.org,boutique
08/22/2025,9781083144430,1,22.6,nathan.roux51@example.org,online
01/29/2026,9780060826086,1,34.3,jade.simon49@example.org,Magasin
03/05/2026,9791000000519,1,17.86,hugo.martin4@example.org,STORE
03/07/2026,9780316479264,1,27.18,jade.bertrand30@example.org,magasin
04/22/2026,979100000100X,1,38.2,nathan.david83@example.org,web
07/30/2025,9798532977518,1,12.4,lea.martin34@example.org,magasin
06/17/2026,9780393091809,1,7.4,zoe.dubois17@example.org,boutique
09/02/2025,9780373020751,1,7.6,nathan.lefebvre90@example.org,Magasin
03/03/2026,9780593724309,1,23.11,manon.fournier74@example.org,online
04/24/2026,9780525572923,1,25.75,ines.dubois18@example.org,site
08/26/2025,9781709948305,1,18.99,ines.michel46@example.org,magasin
03/31/2026,9781568655611,1,37.79,camille.michel10@example.org,Magasin
06/16/2026,9781539145943,3,29.51,gabriel.fournier32@example.org,magasin
10/11/2025,9788374801171,1,25.61,lucas.fournier46@example.org,MP
01/29/2026,9781101192740,1,15.3,gabriel.moreau63@example.org,site
10/17/2025,9781417661589,2,29.65,jules.michel68@example.org,boutique
08/28/2025,9780898451429,1,33.64,arthur.bernard55@example.org,online
06/15/2026,9780307741172,1,18.27,chloe.michel16@example.org,boutique
05/11/2026,9783442245666,1,13.98,jules.morel6@example.org,STORE
07/29/2025,9780263771213,1,10.28,lucas.bertrand38@example.org,en ligne
12/18/2025,9780140138351,1,29.1,hugo.david77@example.org,magasin
11/20/2025,9783455302790,1,26.88,emma.simon44@example.org,magasin
11/17/2025,9781428640382,2,29.3,louis.simon72@example.org,magasin
11/08/2025,9781804992326,1,19.4,louis.bernard91@example.org,web
01/24/2026,9798986868035,1,29.15,jade.moreau74@example.org,en ligne
08/20/2025,9781957464176,1,31.85,manon.simon30@example.org,magasin
10/20/2025,9780736423298,1,13.08,arthur.roux52@example.org,STORE
05/15/2026,9781476878584,1,19.67,theo.simon75@example.org,online
11/20/2025,9791000000389,2,24.41,louis.bertrand14@example.org,Magasin
10/05/2025,9781474055437,1,31.42,lea.michel52@example.org,magasin
10/14/2025,9781502784278,3,21.15,gabriel.lefebvre4@example.org,Magasin
08/31/2025,9798790221941,1,29.51,camille.bertrand24@example.org,en ligne
09/26/2025,9780823022748,1,34.62,manon.bernard89@example.org,boutique
08/01/2025,9789812340931,1,13.2,hugo.michel41@example.org,en ligne
08/18/2025,9791000000139,1,27.47,theo.laurent35@example.org,marketplace
04/10/2026,9781434267276,2,10.0,camille.dubois89@example.org,STORE
01/05/2026,9780062019813,1,15.39,gabriel.simon90@example.org,magasin
03/21/2026,9780263138382,1,39.19,gabriel.laurent2@example.org,STORE
03/11/2026,9781561005987,1,23.59,lea.moreau60@example.org,magasin
05/22/2026,9781955876162,1,16.0,lea.david82@example.org,magasin
09/30/2025,9782724215908,2,28.13,lea.martin83@example.org,boutique
12/11/2025,9780070165694,1,31.03,louis.martin82@example.org,boutique
01/12/2026,9788427298286,1,25.14,gabriel.roux23@example.org,boutique
10/28/2025,9787555027706,1,7.8,manon.bernard9@example.org,boutique
07/09/2025,9780343038007,1,12.66,theo.dubois36@example.org,web
01/10/2026,9780061744303,1,22.64,chloe.laurent53@example.org,boutique
12/01/2025,9780312856830,1,25.9,hugo.laurent27@example.org,Magasin
03/27/2026,9781466864580,1,26.18,jules.leroy56@example.org,STORE
09/28/2025,9788804507727,1,24.4,jade.roux18@example.org,en ligne
02/16/2026,9780091203207,1,33.57,camille.roux45@example.org,boutique
04/13/2026,9782843623103,3,23.02,lucas.roux35@example.org,MP
07/05/2025,9785170178285,1,33.06,gabriel.laurent42@example.org,web
08/19/2025,9780007120970,2,18.83,jules.laurent59@example.org,magasin
03/25/2026,9798855127560,1,31.48,ines.laurent18@example.org,online
11/18/2025,9788804507727,2,26.11,jade.david49@example.org,Magasin
04/28/2026,9780307284174,1,13.64,camille.michel90@example.org,magasin
05/25/2026,9780553902716,2,35.18,gabriel.roux7@example.org,magasin
05/15/2026,9781306337564,3,7.36,chloe.morel68@example.org,en ligne
02/15/2026,9781101192740,1,21.51,lucas.michel56@example.org,en ligne
12/21/2025,9788499300023,1,22.38,camille.david13@example.org,Magasin
11/27/2025,9781250790514,1,30.1,louis.moreau37@example.org,boutique
01/05/2026,9780142427835,2,39.31,ines.martin36@example.org,MP
07/09/2025,9780823022748,1,18.98,hugo.lefebvre44@example.org,en ligne
06/30/2026,9781424231355,3,36.4,gabriel.bernard61@example.org,boutique
02/14/2026,9780241430903,1,5.68,emma.simon8@example.org,web
06/27/2026,9780143566526,1,10.6,jade.fournier39@example.org,magasin
11/05/2025,9781727208351,1,24.78,gabriel.fournier72@example.org,site
10/09/2025,9788173043727,1,12.31,lea.martin99@example.org,site
09/11/2025,9781435336667,1,17.86,ines.bernard79@example.org,web
11/28/2025,9780747557777,3,34.93,emma.fournier91@example.org,Magasin
03/26/2026,9780812992182,2,6.23,chloe.michel42@example.org,Magasin
10/08/2025,9780706968019,1,13.48,theo.moreau81@example.org,STORE
05/03/2026,9781481428149,2,29.94,hugo.bernard69@example.org,magasin
09/16/2025,9780049140172,1,20.07,gabriel.bernard62@example.org,site
10/21/2025,9780441363957,1,20.31,manon.fournier46@example.org,Magasin
02/05/2026,9781408839966,1,36.01,jade.moreau51@example.org,Magasin
06/22/2026,9780606309912,1,36.42,arthur.fournier64@example.org,STORE
01/08/2026,9781730710735,1,14.65,hugo.laurent65@example.org,en ligne
12/29/2025,9780575079090,1,31.05,manon.fournier4@example.org,boutique
02/24/2026,9780958854344,1,14.46,manon.fournier20@example.org,magasin
03/03/2026,9780140139198,1,7.35,zoe.simon26@example.org,MP
12/10/2025,9780380395606,1,11.85,chloe.martin80@example.org,magasin
05/26/2026,9781679583353,1,34.63,jules.morel53@example.org,en ligne
03/17/2026,9780862201234,1,14.78,manon.simon32@example.org,STORE
02/02/2026,9781480342187,1,38.27,chloe.fournier87@example.org,web
02/06/2026,9780613642880,1,36.91,camille.fournier5@example.org,MP
04/19/2026,9798671330687,1,6.62,hugo.fournier40@example.org,STORE
08/09/2025,9789584275097,1,31.59,jade.fournier41@example.org,site
08/22/2025,9780316479264,2,22.28,zoe.morel36@example.org,Magasin
12/07/2025,9780415478816,1,20.38,lea.leroy83@example.org,Magasin
06/08/2026,9783552044319,1,20.84,gabriel.michel86@example.org,Magasin
09/14/2025,9780521205542,1,30.71,emma.simon52@example.org,STORE
04/27/2026,9781083144430,1,27.22,lea.laurent92@example.org,marketplace
06/20/2026,9787555027706,1,10.89,louis.lefebvre55@example.org,en ligne
12/09/2025,9780765316974,2,28.59,gabriel.dubois20@example.org,site
12/29/2025,9780141309750,1,7.62,jade.michel5@example.org,STORE
02/16/2026,9781593976064,1,24.03,lea.laurent59@example.org,STORE
02/19/2026,9781491543382,2,33.8,camille.moreau42@example.org,STORE
07/09/2025,9791000000549,2,35.43,louis.bertrand29@example.org,Magasin
12/30/2025,9782021011968,1,30.97,gabriel.michel40@example.org,online
08/18/2025,9780545541251,1,11.71,lucas.bernard65@example.org,boutique
12/29/2025,9788170554240,1,13.97,gabriel.morel41@example.org,magasin
05/15/2026,9791000000609,1,23.54,louis.bertrand16@example.org,Magasin
12/15/2025,9781950508914,2,33.06,jules.morel74@example.org,STORE
06/12/2026,9781409413615,3,36.95,jade.simon47@example.org,site
12/24/2025,9782226479822,1,12.12,chloe.fournier13@example.org,boutique
04/19/2026,9780263098839,1,29.86,jules.bertrand8@example.org,boutique
08/03/2025,9786051719092,1,18.14,manon.dubois91@example.org,place de marché
09/27/2025,9780263096378,3,8.14,lucas.roux60@example.org,place de marché
07/27/2025,9780749459116,1,37.2,louis.bernard66@example.org,en ligne
10/07/2025,9798688109153,1,7.59,jade.bernard26@example.org,boutique
05/25/2026,9788834706107,1,34.55,lea.simon29@example.org,magasin
12/05/2025,9780550200686,1,20.11,lea.david92@example.org,magasin
05/12/2026,9791000000109,2,17.26,theo.david99@example.org,en ligne
01/25/2026,9781449486792,2,19.8,theo.simon39@example.org,magasin
10/03/2025,9789630711722,1,9.5,manon.simon20@example.org,site
06/16/2026,9782021011968,3,36.97,nathan.martin54@example.org,magasin
01/12/2026,9781974343539,1,26.3,camille.martin97@example.org,place de marché
05/22/2026,9780750504355,1,13.35,nathan.michel69@example.org,web
03/15/2026,9791000000499,1,28.82,arthur.simon82@example.org,Magasin
01/12/2026,9780343038007,1,32.08,emma.martin68@example.org,boutique
03/12/2026,9781559348263,2,29.58,camille.martin45@example.org,web
05/21/2026,9782843623103,3,38.03,lucas.lefebvre17@example.org,boutique
02/19/2026,9781250275042,2,10.09,camille.martin83@example.org,Magasin
11/14/2025,9780896216921,1,21.96,emma.laurent25@example.org,place de marché
09/01/2025,9780393091809,1,7.63,ines.dubois92@example.org,magasin
03/20/2026,9791000000069,3,27.25,emma.david67@example.org,Magasin
01/11/2026,9780333675182,1,5.52,louis.laurent2@example.org,Magasin
12/01/2025,9791000000089,1,20.47,jade.bertrand78@example.org,en ligne
04/23/2026,9780553539899,1,7.45,ines.michel51@example.org,STORE
08/18/2025,9791000000249,1,26.7,lucas.michel18@example.org,boutique
03/09/2026,9788447333165,1,22.57,jade.simon55@example.org,boutique
01/16/2026,9780358023951,3,19.25,emma.dubois76@example.org,magasin
08/20/2025,9798855090437,2,11.35,jade.martin36@example.org,online
11/19/2025,9783453089228,2,36.45,lea.morel74@example.org,site
07/09/2025,9781593974336,1,31.4,manon.fournier67@example.org,STORE
04/13/2026,9780470083734,3,24.66,theo.bernard76@example.org,site
04/15/2026,9780807275122,1,17.3,theo.lefebvre17@example.org,boutique
08/17/2025,9791000000829,2,21.29,jules.fournier73@example.org,STORE
09/03/2025,9780062111234,2,21.97,manon.fournier66@example.org,online
03/28/2026,9780061895968,2,34.05,ines.michel89@example.org,web
09/24/2025,9781690319849,2,37.75,louis.fournier21@example.org,boutique
07/01/2025,9788440220677,2,23.15,emma.moreau48@example.org,web
03/19/2026,9788170554240,1,23.45,theo.david55@example.org,Magasin
05/24/2026,9781280839290,1,26.12,jade.laurent42@example.org,place de marché
11/15/2025,9781250095275,1,16.02,arthur.simon19@example.org,magasin
05/22/2026,9780061762604,1,21.41,lucas.david91@example.org,STORE
09/20/2025,9791000000479,1,26.54,manon.leroy91@example.org,Magasin
08/14/2025,9791000000929,1,29.48,theo.leroy50@example.org,place de marché
09/19/2025,9780316501286,1,31.43,nathan.morel79@example.org,online
12/19/2025,9780416165326,1,18.88,ines.bernard99@example.org,STORE
02/09/2026,9788579623844,2,26.14,zoe.leroy77@example.org,online
07/05/2025,9791000000379,2,24.53,chloe.simon95@example.org,boutique
08/26/2025,9789020632729,2,34.13,lea.morel95@example.org,STORE
05/30/2026,9780553418286,1,37.14,emma.dubois68@example.org,STORE
10/19/2025,9781780318578,2,25.75,arthur.michel53@example.org,site
03/24/2026,9781432622459,1,27.68,jules.bernard82@example.org,magasin
10/13/2025,9787020062362,3,24.1,lea.fournier43@example.org,boutique
11/01/2025,9781083144430,2,23.16,jade.bertrand63@example.org,magasin
12/15/2025,9781250790514,1,35.68,lucas.moreau75@example.org,marketplace
07/21/2025,9780525572923,2,21.65,manon.bertrand52@example.org,web
07/25/2025,9789578278035,1,11.8,theo.roux74@example.org,magasin
06/19/2026,9781101138816,2,33.56,lucas.michel57@example.org,boutique
01/03/2026,9798669140557,1,39.23,lucas.simon93@example.org,web
07/11/2025,9780590113076,1,16.54,ines.leroy18@example.org,magasin
01/14/2026,9781775415190,1,12.2,lucas.michel62@example.org,place de marché
11/25/2025,9780061895968,1,20.28,camille.fournier62@example.org,STORE
04/15/2026,9780224618144,1,8.04,lea.lefebvre62@example.org,STORE
09/17/2025,9781559348263,1,14.32,nathan.morel40@example.org,boutique
06/10/2026,9780804168441,1,14.26,louis.leroy98@example.org,boutique
05/26/2026,9780517082461,1,21.35,zoe.lefebvre56@example.org,STORE
12/11/2025,9798987380420,2,21.54,lucas.simon39@example.org,STORE
06/28/2026,9780805035650,1,15.33,gabriel.leroy61@example.org,online
01/27/2026,9780140256352,1,38.16,camille.fournier75@example.org,STORE
07/28/2025,9781689366922,1,38.11,hugo.laurent15@example.org,en ligne
04/30/2026,9780030314810,1,39.69,jules.bernard16@example.org,STORE
02/22/2026,9781963349023,2,31.63,manon.moreau85@example.org,site
06/03/2026,9780060826086,1,21.62,louis.simon47@example.org,online
12/20/2025,9781857157246,1,12.4,manon.david94@example.org,place de marché
08/18/2025,978006024803X,1,35.49,lucas.lefebvre28@example.org,STORE
09/13/2025,9781559343602,1,17.7,camille.fournier87@example.org,STORE
05/03/2026,9780575042681,2,17.32,nathan.david53@example.org,Magasin
03/29/2026,9781547277322,3,26.73,nathan.morel25@example.org,Magasin
10/18/2025,9781449486792,2,32.36,theo.lefebvre1@example.org,STORE
08/22/2025,9780072457445,1,25.49,zoe.david92@example.org,magasin
03/10/2026,9782018055524,1,30.0,hugo.laurent16@example.org,STORE
04/19/2026,9798475273906,0,22.84,chloe.lefebvre37@example.org,en ligne
01/23/2026,9780806246178,1,5.4,jade.bernard3@example.org,site
05/12/2026,9780465067091,1,34.46,nathan.lefebvre96@example.org,magasin
02/21/2026,9781559348263,2,14.05,jules.lefebvre70@example.org,MP
09/30/2025,9791000000689,1,15.61,nathan.michel91@example.org,web
01/03/2026,9781976016301,2,12.87,gabriel.lefebvre52@example.org,boutique
10/10/2025,9780451628800,1,39.89,lucas.david46@example.org,Magasin
07/30/2025,9781963349023,1,23.4,chloe.laurent11@example.org,boutique
12/24/2025,9780307568083,1,11.36,camille.bernard35@example.org,boutique
02/25/2026,9791000000349,2,10.34,theo.roux30@example.org,Magasin
06/10/2026,9791000000479,1,21.48,gabriel.lefebvre99@example.org,magasin
11/15/2025,9781092148580,3,11.44,camille.david7@example.org,MP
10/25/2025,9780786230358,1,26.76,lucas.leroy20@example.org,online
03/20/2026,9780658006340,3,16.63,gabriel.moreau94@example.org,online
11/13/2025,9798417660092,2,6.92,jade.michel75@example.org,site
09/03/2025,9798515079307,1,11.44,louis.bernard34@example.org,boutique
09/20/2025,9780224617253,1,37.18,arthur.morel83@example.org,boutique
05/13/2026,9788501117687,1,39.08,ines.lefebvre34@example.org,en ligne
01/07/2026,9780786936137,1,17.77,ines.laurent37@example.org,magasin
08/19/2025,9788439707929,2,23.34,ines.bernard28@example.org,Magasin
10/05/2025,9780671827038,3,28.83,emma.martin27@example.org,place de marché
05/26/2026,9788835161189,1,25.5,zoe.fournier93@example.org,online
08/21/2025,9781559343602,2,14.39,arthur.bernard34@example.org,Magasin
09/23/2025,9780785748663,3,13.74,hugo.moreau32@example.org,en ligne
07/31/2025,9791000000229,1,11.03,louis.leroy27@example.org,Magasin
07/01/2025,9781417633845,1,32.03,theo.lefebvre62@example.org,magasin
07/06/2025,9780140139198,1,21.6,nathan.leroy31@example.org,online
05/06/2026,9781850180005,1,19.41,arthur.bertrand9@example.org,Magasin
08/18/2025,9780425104347,1,14.48,jade.leroy7@example.org,STORE
01/16/2026,9780671742881,1,6.08,louis.michel39@example.org,STORE
11/09/2025,9780525572923,1,15.07,lea.michel5@example.org,en ligne
06/16/2026,9780984358137,1,28.63,jade.morel33@example.org,site
06/29/2026,9782221129289,1,5.05,theo.dubois44@example.org,place de marché
06/27/2026,9791000000869,1,28.67,nathan.leroy9@example.org,place de marché
04/13/2026,9780142413401,1,18.56,emma.roux51@example.org,online
02/22/2026,9780345301451,1,38.51,hugo.bernard77@example.org,marketplace
01/20/2026,9780358067801,1,35.46,louis.michel1@example.org,web
02/02/2026,9781976087097,2,31.29,zoe.simon36@example.org,magasin
05/05/2026,9787555027706,1,39.68,hugo.morel65@example.org,STORE
05/15/2026,9780553418286,1,18.95,zoe.moreau42@example.org,magasin
12/21/2025,9791000000429,1,24.82,lucas.bernard4@example.org,boutique
12/03/2025,9789508700568,3,31.59,emma.leroy32@example.org,web
12/17/2025,9781690319849,1,26.97,arthur.roux75@example.org,magasin
12/21/2025,9780061557064,2,25.84,nathan.lefebvre64@example.org,marketplace
06/24/2026,9780471119463,1,16.73,zoe.martin74@example.org,en ligne
11/07/2025,9791000000339,3,18.02,ines.bernard51@example.org,STORE
10/27/2025,9782702411933,1,24.16,ines.moreau31@example.org,Magasin
11/10/2025,9789367901229,2,20.56,jade.lefebvre60@example.org,Magasin
07/05/2025,9781784878719,1,15.48,zoe.david82@example.org,web
05/24/2026,9780061741005,1,12.87,hugo.moreau23@example.org,en ligne
02/01/2026,9780061895968,2,30.18,ines.morel64@example.org,STORE
12/22/2025,9780843929959,2,15.2,manon.leroy6@example.org,place de marché
02/10/2026,9780857550460,2,34.37,lea.simon50@example.org,magasin
11/26/2025,9789132428876,1,20.61,lucas.fournier75@example.org,en ligne
01/28/2026,9780373114108,1,8.31,arthur.roux61@example.org,online
02/16/2026,9780451622891,1,30.81,gabriel.simon60@example.org,boutique
02/19/2026,9781101160459,1,28.68,chloe.laurent65@example.org,STORE
06/14/2026,9780263790429,2,25.03,manon.david49@example.org,STORE
07/06/2025,9781410498700,1,30.11,louis.fournier84@example.org,online
03/23/2026,9780750504355,3,32.18,arthur.martin80@example.org,Magasin
02/19/2026,9781435336667,1,21.08,chloe.roux73@example.org,online
10/23/2025,9781976446184,1,11.0,zoe.bernard86@example.org,magasin
02/10/2026,9783458080664,1,17.16,emma.leroy77@example.org,Magasin
06/04/2026,9781409413615,1,23.6,louis.laurent26@example.org,boutique
06/16/2026,9791000000669,2,6.34,emma.moreau79@example.org,boutique
01/11/2026,9780553539899,2,33.33,camille.fournier49@example.org,STORE
06/14/2026,9791000000419,1,26.16,emma.moreau44@example.org,online
01/17/2026,9788173043727,2,25.7,lea.dubois65@example.org,STORE
07/25/2025,9780263053043,2,35.0,manon.laurent68@example.org,STORE
03/03/2026,9781653656752,3,13.19,nathan.roux81@example.org,magasin
01/02/2026,9781470825553,3,36.52,camille.simon32@example.org,Magasin
12/02/2025,9791000000959,1,16.29,camille.lefebvre72@example.org,Magasin
05/23/2026,9791000000859,1,18.55,louis.martin30@example.org,boutique
11/05/2025,9791000000109,1,21.51,lea.roux92@example.org,STORE
01/29/2026,9791000000469,1,25.45,emma.leroy61@example.org,Magasin
03/23/2026,9781976446184,1,32.73,lea.laurent21@example.org,STORE
01/26/2026,9781408839966,1,8.5,jade.laurent39@example.org,magasin
10/29/2025,9781432645960,2,23.68,camille.lefebvre1@example.org,magasin
06/25/2026,9780606309912,1,21.76,ines.david11@example.org,boutique
09/14/2025,9780061351426,1,29.4,camille.bernard93@example.org,MP
01/04/2026,9791000000719,1,18.6,arthur.roux18@example.org,magasin
11/15/2025,9780001604308,1,35.46,ines.david95@example.org,magasin
12/30/2025,9780061365515,1,28.59,zoe.laurent36@example.org,web
10/26/2025,9781593976064,2,6.46,ines.laurent95@example.org,web
04/20/2026,9791000000929,1,38.21,emma.moreau89@example.org,boutique
06/28/2026,9780613135818,1,6.23,lea.fournier34@example.org,STORE
05/01/2026,9788381351881,1,18.71,lea.laurent95@example.org,STORE
08/21/2025,9780008653149,1,4.75,lucas.martin93@example.org,magasin
03/12/2026,9781594488849,0,39.03,emma.martin80@example.org,boutique
04/19/2026,9798893311020,1,34.53,emma.leroy93@example.org,STORE
10/25/2025,9780843934632,1,24.5,camille.fournier35@example.org,boutique
04/26/2026,9798475273906,1,25.51,nathan.simon69@example.org,en ligne
09/02/2025,9781508217022,1,11.97,zoe.bernard37@example.org,place de marché
07/10/2025,9791000000279,2,16.33,zoe.laurent90@example.org,magasin
12/06/2025,9791000000389,1,24.37,zoe.fournier31@example.org,place de marché
01/14/2026,9798893311020,1,7.32,hugo.bertrand9@example.org,boutique
04/21/2026,9791000000779,3,32.53,arthur.bertrand58@example.org,boutique
05/27/2026,9788934977841,2,20.82,louis.morel34@example.org,en ligne
12/04/2025,9782702400500,1,16.63,theo.roux60@example.org,Magasin
01/09/2026,9780451622891,1,16.45,jade.morel92@example.org,STORE
03/23/2026,9781737507710,1,6.02,louis.roux74@example.org,magasin
10/24/2025,9780571226856,3,27.41,theo.dubois38@example.org,online
01/31/2026,9791000000869,1,5.58,jules.roux37@example.org,magasin
01/31/2026,978030747249X,1,12.57,gabriel.dubois37@example.org,web
06/21/2026,9780008115456,3,34.0,emma.simon34@example.org,boutique
10/22/2025,9786073108409,2,12.67,lea.bertrand35@example.org,place de marché
08/21/2025,9780141384641,1,21.02,nathan.bertrand15@example.org,MP
10/02/2025,9789020632729,1,6.83,arthur.fournier43@example.org,Magasin
07/07/2025,9780267171989,1,6.83,manon.dubois79@example.org,boutique
12/16/2025,9780142427835,1,30.59,zoe.morel40@example.org,boutique
04/02/2026,9781491514931,1,32.61,ines.roux54@example.org,Magasin
03/04/2026,9781883217044,1,37.57,lucas.moreau77@example.org,marketplace
09/24/2025,9780718033323,2,10.29,theo.lefebvre94@example.org,web
07/06/2025,9780263808568,2,9.57,camille.roux5@example.org,magasin
02/18/2026,9781335468437,1,34.26,theo.laurent19@example.org,Magasin
11/05/2025,9780373024209,2,16.0,manon.david7@example.org,STORE
11/05/2025,9780241430903,1,21.94,emma.bertrand91@example.org,magasin
02/12/2026,9791000000759,1,35.05,hugo.roux26@example.org,en ligne
06/16/2026,9780373107148,1,5.18,ines.fournier28@example.org,place de marché
04/29/2026,9788501117687,1,39.59,lucas.dubois66@example.org,online
10/22/2025,9780593724309,1,13.28,nathan.moreau32@example.org,magasin
10/28/2025,9780345301451,1,26.77,chloe.martin24@example.org,marketplace
08/21/2025,9780140440577,1,14.88,arthur.laurent3@example.org,STORE
02/20/2026,9780618058952,1,12.65,jules.simon10@example.org,Magasin
11/05/2025,9780880881326,1,7.89,camille.lefebvre91@example.org,magasin
12/30/2025,9780131105409,1,22.15,manon.david90@example.org,magasin
09/16/2025,9791000000179,1,28.82,theo.simon51@example.org,STORE
04/30/2026,9780008653149,1,33.28,lea.dubois42@example.org,boutique
07/19/2025,9791000000659,1,22.8,lea.fournier32@example.org,STORE
12/26/2025,9788440666826,2,30.31,theo.roux33@example.org,marketplace
02/26/2026,9781500420536,1,22.1,ines.simon64@example.org,site
01/17/2026,9781444833386,2,10.65,emma.laurent53@example.org,web
02/06/2026,9780800854539,2,9.25,lea.david86@example.org,STORE
02/07/2026,9780655672241,1,4.83,camille.lefebvre56@example.org,site
11/26/2025,9788381351881,1,25.99,jade.leroy46@example.org,Magasin
02/21/2026,9781417727582,1,11.22,chloe.bertrand55@example.org,magasin
03/16/2026,9780263808568,2,25.49,nathan.martin11@example.org,MP
01/30/2026,9783455302790,1,6.27,chloe.roux20@example.org,online
03/26/2026,9781534438545,1,23.54,chloe.martin36@example.org,online
01/14/2026,9791000000629,1,23.01,gabriel.leroy61@example.org,en ligne
06/16/2026,9781594634956,3,37.46,jules.simon81@example.org,magasin
01/12/2026,9780593724309,0,31.36,louis.michel62@example.org,web
07/07/2025,9798790221941,3,29.79,louis.fournier1@example.org,magasin
11/26/2025,9798642299869,1,11.34,chloe.simon54@example.org,en ligne
03/22/2026,9781844135844,2,29.7,camille.leroy29@example.org,magasin
05/06/2026,9780143432821,3,22.92,lucas.bernard83@example.org,en ligne
11/23/2025,9780130853660,1,19.07,lea.laurent50@example.org,Magasin
07/19/2025,9791000000689,1,23.15,gabriel.lefebvre48@example.org,magasin
12/20/2025,9780898451429,1,8.07,gabriel.laurent46@example.org,online
06/08/2026,9780130853660,2,33.56,chloe.laurent32@example.org,magasin
05/17/2026,9780840356451,1,25.34,emma.martin93@example.org,magasin
03/28/2026,9788491052371,3,19.67,chloe.moreau99@example.org,Magasin
03/04/2026,9798433379008,1,28.47,nathan.michel64@example.org,online
09/21/2025,9780007120970,1,17.64,arthur.david20@example.org,magasin
09/12/2025,9780060826086,1,9.4,lucas.fournier38@example.org,en ligne
06/02/2026,9788475842318,0,14.97,jules.leroy96@example.org,magasin
04/27/2026,9791000000429,1,11.89,arthur.michel81@example.org,online
03/19/2026,9782376862185,1,17.86,jade.moreau2@example.org,boutique
11/22/2025,9785170178285,1,31.84,jules.martin4@example.org,site
12/08/2025,9780618058952,1,26.39,hugo.martin63@example.org,STORE
04/17/2026,9780393966848,3,19.11,manon.michel97@example.org,Magasin
05/14/2026,9781976446184,1,17.22,jade.dubois19@example.org,STORE
12/15/2025,9781504765145,1,4.65,emma.moreau5@example.org,boutique
11/24/2025,9780563524922,1,30.82,zoe.fournier14@example.org,boutique
06/03/2026,9789684196780,1,30.57,manon.bernard67@example.org,boutique
03/17/2026,9791000000049,3,16.42,gabriel.michel56@example.org,site
08/28/2025,9780671255961,1,25.0,arthur.leroy71@example.org,en ligne
03/06/2026,9780749391843,1,25.16,jade.morel25@example.org,online
09/10/2025,9781441739001,1,15.93,theo.laurent39@example.org,boutique
09/20/2025,9798855090437,3,29.07,emma.laurent69@example.org,Magasin
08/06/2025,9798753137173,2,12.81,lea.laurent47@example.org,magasin
08/07/2025,9780151189786,2,8.39,jules.bertrand20@example.org,Magasin
05/20/2026,9798893310856,2,37.07,nathan.roux98@example.org,web
01/26/2026,9780072466652,1,5.37,zoe.morel12@example.org,site
04/24/2026,9780786230358,2,8.93,ines.fournier49@example.org,web
03/06/2026,9781439580721,1,28.19,chloe.laurent9@example.org,site
08/10/2025,9781436253796,1,31.25,nathan.bernard72@example.org,magasin
12/23/2025,9791000000459,1,29.42,louis.simon82@example.org,magasin
04/27/2026,9785389061606,1,15.54,jules.leroy47@example.org,Magasin
11/18/2025,9788074770814,1,39.88,jade.lefebvre13@example.org,STORE
03/15/2026,9780881039108,1,6.95,chloe.bernard34@example.org,en ligne
01/16/2026,9780872205925,1,8.93,emma.lefebvre42@example.org,online
07/28/2025,9781963349023,2,5.47,chloe.fournier58@example.org,STORE
05/18/2026,9780063429147,1,38.82,zoe.martin78@example.org,boutique
08/24/2025,9780521205542,1,30.97,theo.bernard24@example.org,Magasin
08/06/2025,978031212598X,2,5.1,louis.michel98@example.org,MP
08/03/2025,9781536457674,1,6.11,arthur.michel31@example.org,magasin
07/19/2025,9789871144686,1,23.4,jade.david43@example.org,en ligne
08/18/2025,9780671458423,1,18.52,jade.laurent3@example.org,magasin
11/26/2025,9791000000759,1,20.92,theo.leroy49@example.org,STORE
03/22/2026,9781428640382,1,36.3,hugo.michel14@example.org,magasin
02/19/2026,9781568497037,1,31.17,zoe.lefebvre98@example.org,marketplace
12/08/2025,9780142413401,3,25.58,chloe.fournier5@example.org,online
08/26/2025,9791000000559,2,20.16,gabriel.fournier7@example.org,magasin
07/13/2025,9780263120974,3,13.99,theo.bernard46@example.org,STORE
02/02/2026,9798642299869,1,12.73,theo.david73@example.org,online
12/23/2025,9781083144430,3,12.6,nathan.lefebvre88@example.org,marketplace
10/28/2025,9787229030933,1,4.54,jules.laurent80@example.org,web
01/23/2026,9781723208614,1,18.16,nathan.bertrand79@example.org,Magasin
02/19/2026,9780307394392,1,20.59,theo.morel55@example.org,web
03/11/2026,9781679583353,2,37.39,chloe.morel96@example.org,STORE
01/09/2026,9780241269657,1,27.91,emma.fournier62@example.org,online
06/05/2026,9781101137833,1,7.27,hugo.laurent74@example.org,boutique
03/04/2026,9791000000419,1,20.09,jules.michel1@example.org,en ligne
05/25/2026,9780028729206,1,12.61,ines.lefebvre78@example.org,boutique
09/01/2025,9781784878719,1,5.37,chloe.simon97@example.org,STORE
01/22/2026,9780061857171,2,23.44,zoe.martin14@example.org,STORE
05/18/2026,9780823022748,1,21.7,hugo.roux92@example.org,web
09/06/2025,9788427298293,1,39.27,jade.michel96@example.org,boutique
09/03/2025,9789144023649,2,27.46,ines.martin80@example.org,boutique
07/28/2025,9780062019813,1,7.34,nathan.david99@example.org,magasin
