DATE_VENTE,ISBN,QUANTITE,PRIX_UNITAIRE,EMAIL_CLIENT,CANAL
2025-09-19,9780618058952,1,38.01,emma.fournier26@example.org,STORE
2025-08-18,9780460116947,1,24.12,nathan.bertrand26@example.org,site
2025-07-16,9781409413615,1,27.26,manon.david69@example.org,online
2025-11-03,9791000000459,2,14.4,nathan.bertrand17@example.org,boutique
2025-09-02,9791000000699,1,35.26,louis.bertrand20@example.org,magasin
2025-09-08,9780945353874,2,9.92,nathan.michel73@example.org,magasin
2026-05-30,9788418483448,1,12.36,jade.laurent43@example.org,magasin
2026-06-11,9798642299869,1,5.22,jules.bertrand23@example.org,Magasin
2026-02-13,9780061857171,2,15.1,emma.bernard69@example.org,site
2026-02-12,9781591846918,1,23.91,hugo.morel45@example.org,site
2026-06-11,9780807217696,1,32.36,camille.martin94@example.org,STORE
2025-08-28,9781428811195,1,39.89,nathan.michel87@example.org,magasin
2025-08-03,9780811806404,1,8.96,emma.simon52@example.org,boutique
2026-02-20,9780263853087,1,16.51,manon.bertrand65@example.org,en ligne
2025-08-05,9788501110008,3,36.8,zoe.leroy39@example.org,boutique
2026-02-22,9781408998465,1,30.69,ines.bernard73@example.org,STORE
2026-05-07,9780511783289,2,34.84,nathan.david95@example.org,Magasin
2025-12-09,9788416906550,1,23.62,gabriel.dubois8@example.org,STORE
2025-08-11,9781476873626,3,5.53,ines.simon48@example.org,magasin
2026-06-26,9780679803072,1,22.95,emma.simon29@example.org,STORE
2026-02-21,9788580445046,1,20.63,lea.david10@example.org,site
2026-03-19,9780321623539,1,36.36,louis.bertrand95@example.org,site
2025-12-25,9780547524009,1,35.53,lea.morel64@example.org,boutique
2026-03-19,9791000000089,2,12.99,zoe.fournier49@example.org,magasin
2026-02-28,9780313207693,1,30.58,camille.martin62@example.org,STORE
2026-01-26,9780821778555,1,25.71,louis.laurent75@example.org,Magasin
2026-03-24,9781407034461,1,37.84,lea.dubois21@example.org,STORE
2025-07-29,9780061451652,1,34.69,camille.leroy60@example.org,site
2025-10-12,9780823022748,1,26.06,chloe.dubois83@example.org,magasin
2025-07-21,9791000000869,2,23.58,gabriel.michel30@example.org,magasin
2026-06-17,9780373511648,1,39.85,hugo.leroy47@example.org,STORE
2026-02-28,9780316501286,1,28.51,manon.laurent61@example.org,site
2025-12-14,9781250095275,2,21.3,hugo.martin99@example.org,site
2026-05-27,9791000000719,1,37.82,chloe.michel6@example.org,online
2026-01-08,9781536435078,1,21.46,louis.martin4@example.org,web
2026-02-08,9781101137833,2,26.38,zoe.morel33@example.org,boutique
2025-07-02,9780593724309,2,35.14,gabriel.leroy73@example.org,site
2026-05-02,9780205060450,1,27.53,lea.roux4@example.org,magasin
2025-08-18,9780575038479,0,36.46,theo.morel98@example.org,online
2026-04-19,9798701966169,1,34.32,camille.leroy76@example.org,Magasin
2026-02-18,9780134101477,1,19.75,ines.fournier87@example.org,boutique
2025-12-09,9781481428149,1,16.94,chloe.lefebvre55@example.org,Magasin
2026-02-26,9780439451932,2,18.11,zoe.bertrand26@example.org,Magasin
2025-10-30,9781417727582,3,12.56,theo.laurent40@example.org,Magasin
2025-09-20,9798511718255,2,20.6,theo.michel79@example.org,STORE
2026-04-13,9789020554113,1,10.43,lea.laurent34@example.org,Magasin
2026-02-22,9791000000919,1,25.5,manon.fournier14@example.org,Magasin
2025-11-16,9780416165326,3,18.11,theo.leroy88@example.org,boutique
2025-07-24,9780061550676,1,31.99,lucas.bertrand66@example.org,MP
2025-07-27,9789000338658,1,26.33,ines.dubois61@example.org,boutique
2025-07-29,9781565843790,2,30.3,lea.bernard30@example.org,Magasin
2025-09-12,9781679583353,3,36.32,ines.morel19@example.org,Magasin
2026-06-25,9780380395606,1,20.08,lea.laurent2@example.org,online
2026-06-02,9780470104248,1,18.62,jules.lefebvre89@example.org,Magasin
2025-12-22,9780007527564,1,17.33,theo.bernard75@example.org,en ligne
2026-04-17,9789994714094,2,22.18,louis.david2@example.org,Magasin
2026-03-23,9780062273208,1,6.7,emma.bernard22@example.org,STORE
2026-01-22,9789812340931,1,9.09,louis.fournier36@example.org,Magasin
2026-05-01,9780451525918,1,5.39,theo.roux25@example.org,site
2026-02-08,9781250242754,1,37.76,hugo.fournier29@example.org,web
2026-01-13,9780241753859,2,19.7,manon.dubois75@example.org,online
2026-02-12,9780008115456,1,17.14,theo.simon36@example.org,magasin
2026-04-07,9788491052371,1,23.1,arthur.leroy13@example.org,magasin
2026-04-03,9780586045145,1,24.2,louis.lefebvre7@example.org,marketplace
2026-03-15,9789710843480,2,37.52,jules.leroy24@example.org,MP
2026-03-28,9791000000759,1,37.6,zoe.bernard49@example.org,magasin
2026-02-14,9791000000429,2,29.07,theo.morel83@example.org,Magasin
2025-07-10,9780805035650,1,38.55,nathan.bertrand77@example.org,Magasin
2025-10-06,9780812540116,1,18.83,arthur.fournier19@example.org,site
2026-01-20,9780606283892,1,15.67,hugo.moreau46@example.org,online
2026-05-15,9780070078727,3,4.77,emma.roux79@example.org,Magasin
2026-01-22,9780061744303,1,12.08,lucas.bernard18@example.org,site
2025-08-03,9780307741172,3,7.44,jade.leroy31@example.org,place de marché
2025-09-04,9780786918065,2,34.22,emma.bertrand89@example.org,en ligne
2025-07-18,9788418052637,1,33.29,jules.morel92@example.org,marketplace
2026-02-17,9785389061606,1,10.57,jules.bernard25@example.org,Magasin
2026-02-11,9791000000969,1,6.16,jules.roux48@example.org,place de marché
2025-12-20,9780241950265,1,12.89,jules.fournier3@example.org,STORE
2026-04-11,9791000000459,2,30.41,gabriel.laurent12@example.org,magasin
2025-12-23,9791000000129,1,23.99,chloe.moreau49@example.org,site
2025-12-11,9798618236188,2,21.33,theo.morel24@example.org,boutique
2025-07-16,9780571226856,2,11.02,ines.moreau43@example.org,Magasin
2025-08-01,9788427298286,1,35.99,emma.leroy90@example.org,MP
2026-06-02,9781974932573,1,23.8,hugo.michel27@example.org,magasin
2025-10-18,9780071408691,1,36.16,gabriel.martin49@example.org,STORE
2025-11-26,9780750503075,2,12.55,lea.morel61@example.org,boutique
2026-05-01,9788448034580,1,39.72,hugo.morel3@example.org,boutique
2025-12-19,9780307284174,1,15.84,gabriel.roux24@example.org,web
2026-03-25,9783893400614,2,36.4,theo.simon88@example.org,magasin
2025-11-09,9780008305703,1,23.96,manon.fournier11@example.org,online
2026-02-27,9781593976064,1,31.35,theo.simon32@example.org,Magasin
2025-11-02,9798427336826,1,38.15,camille.roux87@example.org,online
2026-04-25,9783442353927,1,21.2,emma.roux6@example.org,Magasin
2025-09-08,9780263102734,2,5.54,jade.bernard36@example.org,boutique
2025-10-04,9781483928197,1,39.87,theo.lefebvre58@example.org,STORE
2025-12-17,9781534487673,1,27.53,lucas.leroy28@example.org,en ligne
2026-03-19,9781536681949,1,23.41,jules.lefebvre31@example.org,MP
2026-03-17,9781417633845,1,27.18,lea.leroy52@example.org,online
2025-10-03,9780862201234,1,27.58,hugo.dubois83@example.org,magasin
2025-07-21,9798874620929,1,25.55,jules.moreau44@example.org,magasin
2026-06-30,9788804507727,1,6.47,arthur.moreau71@example.org,STORE
2026-03-28,9791000000179,1,7.95,ines.morel48@example.org,boutique
2026-05-28,9781559348263,1,30.16,hugo.dubois95@example.org,web
2026-03-16,9780156724005,1,34.72,manon.fournier65@example.org,boutique
2026-03-07,9781417733675,1,12.31,ines.dubois21@example.org,Magasin
2026-04-29,9781108057875,2,35.49,camille.bertrand59@example.org,STORE
2025-07-09,9781280839290,2,7.48,lea.moreau47@example.org,magasin
2025-08-02,9781405617093,0,39.51,louis.simon14@example.org,boutique
2026-04-23,9780486243832,1,31.14,louis.lefebvre11@example.org,boutique
2026-06-24,9781594634956,2,20.26,louis.fournier38@example.org,en ligne
2025-07-12,9788381352079,1,32.0,theo.martin42@example.org,magasin
2026-03-01,9781548261887,0,21.78,jade.fournier43@example.org,magasin
2026-02-28,9791000000139,1,16.39,ines.lefebvre22@example.org,site
2026-03-02,9780416225907,1,10.25,jade.morel61@example.org,boutique
2026-03-19,9798513996880,1,19.92,emma.fournier99@example.org,site
2025-09-09,9780263853087,1,30.22,emma.bernard46@example.org,marketplace
2026-01-09,9788371501531,0,15.38,gabriel.simon32@example.org,Magasin
2026-03-19,9781101138816,1,18.91,nathan.leroy16@example.org,STORE
2026-03-09,9780071614146,1,13.81,lea.martin43@example.org,web
2026-05-04,9791000000079,1,4.75,arthur.martin61@example.org,web
2026-04-11,9781092148580,1,39.52,chloe.moreau87@example.org,en ligne
2025-12-21,9780358213253,0,11.51,chloe.bertrand32@example.org,STORE
2025-07-21,9789799831750,1,25.82,gabriel.morel43@example.org,STORE
2026-05-22,9780786189694,1,27.07,camille.bertrand58@example.org,magasin
2026-01-19,9780880881326,1,20.73,lucas.fournier97@example.org,STORE
2025-10-07,9780061097317,1,17.77,arthur.leroy20@example.org,online
2026-04-05,978006095685X,1,10.86,jade.roux99@example.org,STORE
2026-06-23,979100000100X,1,10.73,emma.fournier92@example.org,magasin
2026-05-29,9781536457674,1,9.18,lucas.simon89@example.org,magasin
2025-11-04,9781572707313,1,18.66,lea.moreau18@example.org,marketplace
2025-09-28,9780586045145,1,37.49,theo.lefebvre54@example.org,magasin
2026-01-16,9788492412402,2,6.2,lucas.david24@example.org,Magasin
2026-04-05,9780671827038,1,12.83,emma.fournier68@example.org,magasin
2025-07-09,9786055943370,1,19.13,theo.leroy70@example.org,online
2026-05-24,9780879015497,1,15.31,ines.morel71@example.org,STORE
2026-05-20,9780224617253,1,31.13,nathan.simon59@example.org,marketplace
2026-05-10,9789020554113,1,34.1,jules.moreau17@example.org,STORE
2026-03-11,9798897248889,1,21.34,manon.laurent63@example.org,web
2025-09-22,9791000000519,2,11.41,lucas.bertrand58@example.org,online
2025-12-08,9789719201847,1,7.51,zoe.lefebvre14@example.org,online
2025-11-08,9780393091809,2,37.37,manon.leroy75@example.org,place de marché
2025-09-26,9789020632729,1,38.53,lucas.dubois80@example.org,site
2025-12-10,9791000000469,0,33.09,gabriel.dubois70@example.org,boutique
2025-09-01,9780805035650,1,23.18,manon.morel70@example.org,magasin
2026-01-21,9780062019813,1,17.06,emma.david51@example.org,boutique
2026-01-30,9781417661589,2,14.5,louis.lefebvre21@example.org,en ligne
2026-05-03,9780358023951,0,19.95,emma.bernard49@example.org,web
2025-09-28,9789388144346,1,29.31,emma.lefebvre78@example.org,site
2026-03-27,9781417727582,1,36.01,theo.david26@example.org,web
2025-09-14,9781442472426,1,23.16,jade.david78@example.org,boutique
2025-11-19,9781399633871,2,28.67,nathan.bernard68@example.org,magasin
2026-06-18,9781974932573,1,11.52,jules.roux52@example.org,boutique
2025-11-09,9780593724309,2,28.83,chloe.bernard30@example.org,marketplace
2025-10-13,9798454025748,1,33.6,arthur.leroy57@example.org,magasin
2025-10-04,9798669140557,1,36.66,gabriel.roux12@example.org,place de marché
2025-10-31,9791000000249,1,20.54,arthur.laurent56@example.org,STORE
2026-01-12,9780393963298,1,5.3,manon.lefebvre80@example.org,boutique
2026-02-02,9781250095275,1,36.04,arthur.david34@example.org,MP
2026-05-10,9781848721791,1,31.2,lucas.michel31@example.org,magasin
2025-09-15,978006095685X,1,25.32,ines.roux63@example.org,MP
2025-10-12,9791000000399,2,12.76,theo.moreau16@example.org,web
2026-02-17,9780061741005,2,19.5,camille.martin97@example.org,en ligne
2026-05-08,9780769206684,2,31.38,arthur.leroy13@example.org,boutique
2026-06-28,9780307284174,2,6.66,ines.michel90@example.org,magasin
2026-04-27,9780684131887,1,11.97,ines.morel34@example.org,boutique
2026-02-21,9780373114108,1,20.93,zoe.leroy3@example.org,online
2025-09-26,9781409095484,2,32.77,camille.michel25@example.org,en ligne
2026-06-09,9791000000309,1,20.66,camille.roux65@example.org,site
2026-04-21,9789710843480,1,28.53,camille.dubois82@example.org,place de marché
2026-02-20,9780263853087,1,16.51,manon.bertrand65@example.org,en ligne
2026-05-02,9780849202476,2,21.05,hugo.michel96@example.org,boutique
2025-09-08,9780708313503,1,14.78,manon.morel17@example.org,boutique
2026-04-18,9781119675655,1,15.25,hugo.david58@example.org,magasin
2025-09-24,9791000000289,1,16.78,lea.dubois77@example.org,web
2025-12-14,9780263130249,1,14.99,lucas.michel28@example.org,magasin
2026-05-17,9780823022748,1,5.63,arthur.dubois10@example.org,site
2026-03-21,9780821775370,1,15.25,lea.fournier10@example.org,site
2026-02-27,9780061744303,1,35.21,emma.moreau77@example.org,site
2025-11-06,9780061477416,3,9.08,emma.leroy76@example.org,magasin
2025-10-09,9781850890362,2,39.05,zoe.simon6@example.org,en ligne
2026-01-04,9781434499936,1,14.53,lea.david8@example.org,web
2025-12-29,9791000000759,2,38.51,ines.fournier91@example.org,boutique
2025-08-14,9780373511648,1,27.28,jules.fournier62@example.org,Magasin
2025-12-07,9780131272866,1,25.42,lea.dubois20@example.org,online
2025-12-10,9789507511288,1,21.01,ines.martin96@example.org,online
2026-01-19,9780358023951,1,6.34,nathan.roux82@example.org,en ligne
2026-06-04,9789994714094,1,27.93,emma.dubois5@example.org,magasin
2025-09-11,9789710843480,1,8.91,chloe.michel19@example.org,en ligne
2025-07-26,9780451493835,1,8.62,manon.fournier2@example.org,boutique
2026-01-12,9780373106233,2,9.3,jules.martin91@example.org,Magasin
2025-10-02,9781441739001,1,37.59,manon.leroy77@example.org,magasin
2026-02-20,9780007354733,1,34.37,gabriel.david31@example.org,site
2026-02-26,9781538500484,1,13.92,zoe.lefebvre13@example.org,en ligne
2026-05-24,9780374524524,1,13.56,emma.david54@example.org,en ligne
2025-07-17,9780241950265,1,16.19,zoe.bernard63@example.org,site
2025-07-18,9788418052637,1,33.29,jules.morel92@example.org,marketplace
2026-02-18,9780856352737,2,7.48,theo.bernard19@example.org,online
2025-11-22,9781417999729,1,8.53,zoe.martin56@example.org,web
2025-07-28,9781590073995,1,25.38,zoe.bernard28@example.org,web
2026-03-17,9791000000169,1,39.23,arthur.moreau41@example.org,marketplace
2026-06-27,9788447369225,1,31.64,emma.david89@example.org,web
2026-02-25,9781690319849,2,37.76,hugo.david91@example.org,en ligne
2026-05-22,9791000000459,1,19.04,camille.lefebvre29@example.org,STORE
2025-11-27,978147893377X,1,21.61,theo.michel56@example.org,magasin
2026-05-16,9780061097317,1,8.12,arthur.roux3@example.org,STORE
2026-01-25,9786051719092,3,13.09,lucas.morel65@example.org,STORE
2026-01-18,9780380813018,1,26.33,louis.dubois34@example.org,online
2025-09-06,9780071408691,1,19.21,camille.moreau7@example.org,Magasin
2025-10-25,9780553902716,1,24.91,emma.simon26@example.org,boutique
2025-09-20,9781449486792,2,15.58,emma.bertrand10@example.org,Magasin
2025-12-13,9780945001102,1,19.63,arthur.dubois18@example.org,marketplace
2025-11-28,9780224018616,1,21.79,lucas.michel46@example.org,marketplace
2025-11-27,9791000000159,3,16.19,nathan.david10@example.org,Magasin
2026-03-11,9781442006188,1,5.1,emma.roux13@example.org,STORE
2025-09-20,9780263753820,1,10.23,zoe.michel82@example.org,MP
2025-08-20,9780739371077,1,29.17,theo.roux38@example.org,STORE
2025-08-23,9786055943370,1,25.46,hugo.david26@example.org,boutique
2026-04-30,9781534438545,1,9.14,nathan.bernard71@example.org,magasin
2026-03-03,9789024512799,2,38.24,louis.dubois70@example.org,site
2026-03-13,9788535931327,1,31.83,hugo.laurent47@example.org,boutique
2026-01-12,9780263122169,2,19.83,jules.david92@example.org,online
2026-01-24,9781958292068,1,36.64,lucas.laurent6@example.org,online
2026-01-13,9780307932426,1,21.45,jules.laurent98@example.org,marketplace
2025-07-17,9788494945786,2,32.39,nathan.martin19@example.org,STORE
2026-03-04,9780736423298,1,27.29,lucas.martin62@example.org,Magasin
2025-10-22,9781616960926,1,26.89,gabriel.martin80@example.org,boutique
2025-07-12,9781735056692,2,19.91,arthur.bernard53@example.org,marketplace
2026-06-05,9780356521640,1,22.84,louis.simon87@example.org,Magasin
2026-06-20,9791000000469,1,29.14,manon.bertrand7@example.org,magasin
2025-09-20,9780007163243,2,19.33,jules.morel71@example.org,marketplace
2026-04-26,9786070793677,1,12.35,theo.laurent39@example.org,boutique
2025-12-28,9781441739001,2,36.02,emma.bernard87@example.org,boutique
2025-08-14,9783893400614,0,11.58,chloe.lefebvre27@example.org,web
2026-01-03,9783550068751,1,38.25,nathan.dubois9@example.org,magasin
2026-01-25,9780061244650,2,22.93,hugo.simon94@example.org,STORE
2025-11-24,9780517202753,1,5.31,hugo.leroy11@example.org,online
2025-12-01,9780373110926,1,22.26,jade.morel55@example.org,online
2026-03-31,9781942788768,1,30.9,jules.michel50@example.org,Magasin
2026-06-15,9781559348263,1,6.78,emma.morel35@example.org,STORE
2025-07-20,9781442426757,1,14.71,camille.dubois57@example.org,magasin
2026-03-06,9781559213356,1,31.83,louis.morel18@example.org,boutique
2025-11-13,9780373104383,1,19.89,theo.bertrand64@example.org,boutique
2025-07-01,9780007493579,3,14.96,chloe.moreau41@example.org,site
2025-09-09,9781119675655,1,27.47,zoe.bertrand41@example.org,magasin
2026-02-05,9791000000679,1,6.38,emma.morel25@example.org,boutique
2025-07-15,9780679432531,2,29.33,louis.roux52@example.org,web
2025-07-29,9780765391162,2,27.53,jade.laurent23@example.org,online
2026-05-21,9780307815651,2,9.99,lea.bernard61@example.org,Magasin
2026-05-21,9781559343602,1,14.17,nathan.simon97@example.org,en ligne
2025-08-03,9781408982884,1,38.63,lucas.simon18@example.org,en ligne
2025-12-02,9781480342187,1,37.52,chloe.david47@example.org,place de marché
2026-05-30,9780671702427,1,22.25,arthur.morel8@example.org,web
2025-07-11,9781568955575,1,19.28,zoe.leroy66@example.org,web
2026-02-27,9781532913686,1,15.42,ines.lefebvre21@example.org,en ligne
2026-03-09,9780263121407,1,33.54,hugo.simon85@example.org,STORE
2025-11-22,9798893311020,1,19.76,louis.dubois64@example.org,site
2026-02-24,9781653656752,2,38.96,lucas.lefebvre97@example.org,magasin
2025-12-29,978957467950X,3,37.92,lea.morel57@example.org,site
2025-07-15,9788416029808,1,25.01,hugo.dubois85@example.org,magasin
2025-10-24,9781444833386,1,16.08,nathan.morel42@example.org,en ligne
2025-09-07,9780471119463,1,19.92,ines.leroy28@example.org,STORE
2026-03-05,9781613822494,3,12.77,emma.simon90@example.org,online
2026-01-27,9780521205542,1,14.79,jade.moreau58@example.org,online
2025-07-21,9781466864580,1,5.47,lucas.michel9@example.org,boutique
2026-01-02,9788420683324,1,26.25,camille.moreau34@example.org,STORE
2025-12-07,9780575085688,1,32.41,arthur.michel1@example.org,STORE
2025-11-25,9781101138816,1,8.14,manon.simon31@example.org,STORE
2026-03-08,9783442249329,1,13.48,emma.dubois47@example.org,MP
2026-06-18,9783502551638,2,16.3,manon.roux2@example.org,online
2026-06-07,9791000000569,1,16.78,lucas.michel44@example.org,marketplace
2025-12-03,9781283677127,1,14.48,arthur.fournier48@example.org,web
2025-12-20,9780136054054,1,12.87,lea.roux75@example.org,STORE
2025-11-27,9782221125779,1,33.98,chloe.morel33@example.org,boutique
2025-08-31,9780061728419,1,26.07,chloe.bertrand42@example.org,Magasin
2025-10-11,9780785715627,1,23.7,lea.bernard69@example.org,MP
2026-02-19,9783257208634,1,28.53,louis.david62@example.org,STORE
2026-06-04,9783442249329,1,12.64,ines.fournier40@example.org,boutique
2026-06-24,9781119621508,2,31.65,lucas.michel23@example.org,boutique
2025-09-23,9789500417563,2,25.15,jules.lefebvre86@example.org,web
2026-03-10,9780091203207,1,18.38,arthur.leroy17@example.org,MP
2025-08-09,9798454025748,1,5.56,chloe.david94@example.org,site
2026-05-01,9780451525918,1,5.39,theo.roux25@example.org,site
2025-09-04,9781713532125,1,10.25,hugo.michel18@example.org,marketplace
2026-05-30,9780316501286,1,26.31,hugo.michel11@example.org,STORE
2026-02-27,9781591846918,1,11.63,lea.bertrand16@example.org,Magasin
2026-05-15,9781322110233,1,4.97,ines.fournier83@example.org,boutique
2025-09-25,9780550200686,2,26.17,hugo.michel5@example.org,STORE
2026-01-29,9780256234787,1,10.7,ines.simon35@example.org,place de marché
2026-05-19,9783734163357,1,17.38,jade.bernard34@example.org,magasin
2025-10-10,9785170178285,1,14.82,louis.leroy4@example.org,STORE
2025-11-23,9798986868035,2,21.34,manon.leroy96@example.org,web
2026-01-21,9791000000569,1,26.84,arthur.lefebvre59@example.org,Magasin
2025-09-07,9788427911758,1,14.34,nathan.lefebvre70@example.org,magasin
2025-08-08,9780880881326,1,35.16,zoe.bernard83@example.org,STORE
2026-03-08,9780486851921,2,16.76,emma.leroy90@example.org,STORE
2026-02-17,9780786918065,1,31.9,chloe.dubois46@example.org,online
2026-03-30,9780671742881,1,10.88,ines.martin58@example.org,Magasin
2025-10-06,978030747249X,3,21.83,ines.leroy96@example.org,magasin
2026-02-12,9781405224031,1,34.03,nathan.moreau54@example.org,site
2026-03-11,9781974052264,1,37.69,jade.martin58@example.org,web
2025-11-07,9781536681949,1,32.76,ines.morel30@example.org,magasin
2025-09-19,9788466642613,1,25.49,zoe.roux24@example.org,web
2026-01-29,9788447333165,1,12.38,ines.bertrand29@example.org,boutique
2026-05-31,9788501117687,1,15.96,nathan.bertrand84@example.org,en ligne
2025-10-06,9788427911758,1,15.86,theo.morel24@example.org,STORE
2026-01-24,9781536681949,2,12.88,louis.david1@example.org,marketplace
2026-04-28,9798627347820,1,23.73,chloe.simon76@example.org,magasin
2026-03-29,9780356521640,1,16.74,gabriel.david77@example.org,boutique
2026-06-23,9781958943052,2,31.78,jules.laurent38@example.org,en ligne
2026-02-22,9783442457472,1,21.62,nathan.dubois52@example.org,magasin
2025-07-14,9780809533756,2,21.0,gabriel.simon66@example.org,Magasin
2025-10-13,9781974343539,1,12.2,emma.michel22@example.org,web
2025-11-02,9788427298286,1,20.11,camille.roux71@example.org,STORE
2026-05-30,9781857234701,1,36.0,gabriel.roux1@example.org,marketplace
2025-12-07,9789333394918,1,39.55,gabriel.leroy1@example.org,magasin
2025-10-02,9780358023951,1,16.38,lea.dubois98@example.org,magasin
2026-03-01,9781936719112,1,19.79,zoe.fournier3@example.org,MP
2025-12-29,978957467950X,3,37.92,lea.morel57@example.org,site
2026-01-17,9788477111252,1,34.12,chloe.fournier49@example.org,web
2026-02-28,9781597223072,3,29.42,lucas.simon58@example.org,en ligne
2025-10-16,9788804686521,0,10.99,ines.roux42@example.org,STORE
2025-12-30,9780216897984,1,18.05,camille.martin36@example.org,STORE
2026-03-02,9780511783289,1,16.63,gabriel.laurent24@example.org,boutique
2025-09-15,9780749459116,2,12.41,jade.michel11@example.org,marketplace
2026-05-03,9791000000969,1,10.68,louis.bertrand35@example.org,Magasin
2026-05-14,9791000000809,1,15.01,hugo.roux57@example.org,STORE
2025-10-25,9780534359454,2,7.01,jules.roux89@example.org,boutique
2026-01-25,9781730710735,1,38.54,nathan.bertrand10@example.org,boutique
2026-02-16,9791000000799,2,26.11,zoe.bernard35@example.org,marketplace
2025-07-06,9781976709135,1,13.85,arthur.martin8@example.org,Magasin
2026-05-14,9780241573754,3,10.31,gabriel.laurent52@example.org,boutique
2026-05-14,9781685450984,1,12.73,camille.morel31@example.org,online
2026-05-09,9780765316974,1,10.27,zoe.bertrand76@example.org,site
2025-10-08,9791000000249,1,4.65,gabriel.bernard39@example.org,online
2026-03-18,9781850890362,1,31.43,hugo.roux63@example.org,STORE
2026-02-21,9781093750065,2,38.42,theo.roux94@example.org,STORE
2026-03-22,9788499300023,1,16.63,chloe.morel76@example.org,boutique
2026-06-18,9780070078727,2,35.84,gabriel.simon12@example.org,online
2026-02-21,9781605090962,1,7.52,chloe.simon37@example.org,web
2026-01-09,9780263758993,1,38.99,hugo.david69@example.org,boutique
2025-10-03,9780862201234,1,27.58,hugo.dubois83@example.org,magasin
2026-05-01,9780545541251,1,10.09,zoe.fournier2@example.org,Magasin
2025-12-14,9780517082461,3,20.27,theo.morel14@example.org,STORE
2026-05-31,9781408982884,3,33.41,jules.simon69@example.org,boutique
2026-01-14,9788420683324,1,38.93,gabriel.david99@example.org,boutique
2026-01-18,9780393656435,1,22.61,gabriel.martin56@example.org,boutique
2026-04-01,9780062273208,2,17.72,jade.bernard26@example.org,Magasin
2026-05-19,9781804990278,3,28.88,arthur.leroy6@example.org,STORE
2026-05-23,9781094048994,1,13.06,arthur.laurent39@example.org,boutique
2025-08-17,9791000000969,1,28.76,lucas.michel91@example.org,boutique
2026-03-02,9781071068403,1,7.68,louis.martin94@example.org,web
2026-03-13,9781591846918,1,27.93,zoe.morel40@example.org,magasin
2026-01-12,9780307284174,1,17.33,manon.bernard22@example.org,web
2025-12-13,9780241753859,1,10.58,jade.fournier78@example.org,site
2025-07-08,9798377220947,1,33.01,arthur.roux90@example.org,STORE
2025-10-27,9781440673641,1,9.51,camille.bernard45@example.org,en ligne
2025-08-21,9780470083734,2,37.67,hugo.moreau17@example.org,boutique
2025-11-20,9780416027020,1,22.87,emma.lefebvre63@example.org,marketplace
2025-11-14,9780697034342,3,11.35,theo.simon54@example.org,online
2026-04-05,9781495096105,1,14.8,ines.lefebvre49@example.org,marketplace
2026-01-21,9788447333165,1,11.85,camille.bertrand63@example.org,boutique
2025-12-02,9780816137152,1,10.08,gabriel.simon77@example.org,magasin
2026-05-24,9781473888357,1,21.35,jade.bertrand35@example.org,place de marché
2026-01-11,9780373511648,1,22.87,lea.simon27@example.org,boutique
2026-03-25,9798479401305,1,10.98,jade.bertrand12@example.org,STORE
2025-12-26,9791000000509,1,28.34,hugo.lefebvre94@example.org,STORE
2025-08-25,9791000000959,1,5.94,lucas.leroy65@example.org,STORE
2026-01-07,9789189298323,2,6.12,chloe.bernard32@example.org,Magasin
2025-07-03,9791000000549,1,10.45,lucas.martin72@example.org,boutique
2025-11-08,9780349440187,1,39.3,zoe.david12@example.org,en ligne
2025-09-08,9788579623844,1,28.11,jade.roux76@example.org,online
2025-07-08,9788828350453,1,30.26,manon.dubois30@example.org,STORE
2025-12-25,9780263775570,1,11.37,manon.michel49@example.org,Magasin
2026-06-13,9791000000829,1,31.06,lea.fournier32@example.org,boutique
2026-01-04,9791000000329,1,35.13,jules.fournier71@example.org,web
2025-12-11,9791000000399,1,10.88,louis.lefebvre60@example.org,MP
2026-06-10,9780063429147,1,21.34,lucas.roux49@example.org,web
2026-05-19,9798893310856,0,15.9,gabriel.dubois95@example.org,STORE
2026-01-08,9785170912360,1,9.67,chloe.david85@example.org,magasin
2026-04-14,9781886463172,1,35.65,arthur.roux74@example.org,STORE
2025-07-20,9781975618674,1,11.32,theo.bernard77@example.org,Magasin
2025-07-09,9780809533756,2,20.64,jade.dubois47@example.org,magasin
2025-09-08,9780070441606,3,24.68,zoe.morel30@example.org,magasin
2026-02-01,978147893377X,3,17.85,manon.fournier5@example.org,STORE
2025-09-25,9780393656435,1,9.95,hugo.leroy87@example.org,site
2025-12-13,9780061002823,1,12.5,lucas.david64@example.org,magasin
2025-09-05,9780198118312,1,35.55,jules.laurent54@example.org,STORE
2025-08-14,9789710843480,1,23.55,louis.michel13@example.org,STORE
2025-09-05,9780736628174,1,27.27,hugo.roux24@example.org,Magasin
2025-09-23,9788422631880,1,33.75,gabriel.martin26@example.org,site
2026-02-24,9780786215133,2,8.36,emma.martin63@example.org,boutique
2026-02-22,9781089496199,3,27.86,louis.leroy71@example.org,MP
2025-10-25,9780061739590,1,16.37,hugo.fournier25@example.org,boutique
2025-07-29,9781565843790,2,30.3,lea.bernard30@example.org,Magasin
2025-10-29,9780393963298,1,37.86,arthur.morel8@example.org,magasin
2026-02-08,9780380813018,1,16.96,jules.michel98@example.org,marketplace
2026-02-12,9780263095760,1,7.15,nathan.simon95@example.org,STORE
2026-05-23,9780195365931,1,6.79,zoe.dubois6@example.org,online
2025-09-12,9780714822761,1,36.43,manon.moreau22@example.org,boutique
